Scanning I2C...
Device found at 0x36
Device found at 0x3C
AS5600 Ready.
timestamp_us,angle_deg,rpm
3858037,205.75,619.07
3858723,208.65,619.07
3859409,212.08,619.07
3860100,215.86,619.07
3860786,221.75,619.07
3861475,229.31,619.07
3862169,240.12,619.07
3862849,253.83,619.07
3863535,275.19,619.07
3864226,298.21,619.07
3864912,315.53,619.07
3865596,331.08,619.07
3866268,341.37,619.07
3866957,346.82,619.07
3867648,350.86,619.07
3868329,353.67,619.07
3869026,355.87,619.07
3869717,357.01,619.07
3870402,357.98,619.07
3871099,358.77,619.07
3871791,359.38,619.07
3872474,359.91,619.07
3873167,0.35,619.07
3873848,0.79,619.07
3874527,1.23,619.07
3875215,1.76,619.07
3875905,2.29,619.07
3876593,2.81,619.07
3877270,3.52,619.07
3877958,4.13,619.07
3878650,4.75,619.07
3879329,5.54,619.07
3880025,6.77,619.07
3880709,8.00,619.07
3881393,8.88,619.07
3882089,11.07,619.07
3882774,13.36,619.07
3883468,15.29,619.07
3884164,17.40,619.07
3884848,21.09,619.07
3885538,24.52,619.07
3886222,27.42,619.07
3886907,30.06,619.07
3887591,34.10,619.07
3888264,36.83,619.07
3888954,37.97,619.07
3889627,40.08,619.07
3890308,42.63,619.07
3890987,44.82,619.07
3891678,45.44,619.07
3892358,47.37,619.07
3893053,48.34,619.07
3893744,48.78,619.07
3894435,48.16,619.07
3895117,49.04,619.07
3895802,49.75,619.07
3896485,51.59,619.07
3897170,52.03,619.07
3897852,52.03,619.07
3898536,52.38,619.07
3899222,52.73,619.07
3899907,53.79,619.07
3900597,54.84,619.07
3901276,54.93,619.07
3901968,54.32,619.07
3902654,54.93,619.07
3903338,56.43,619.07
3904035,57.92,619.07
3904724,58.54,619.07
3905408,60.64,619.07
3906100,61.44,619.07
3906786,62.31,619.07
3907471,63.37,619.07
3908156,66.53,619.07
3908848,68.47,619.07
3909531,69.96,619.07
3910224,71.46,619.07
3910904,73.56,619.07
3911595,75.94,619.07
3912273,77.96,619.07
3912966,81.56,619.07
3913655,86.31,619.07
3914339,90.35,619.07
3915036,93.87,619.07
3915719,99.14,619.07
3916399,103.62,619.07
3917096,108.90,619.07
3917776,115.66,619.07
3918471,123.57,619.07
3919157,129.29,619.07
3919847,133.24,619.07
3920527,139.66,619.42
3921217,143.88,619.42
3921903,147.48,619.42
3922595,151.44,619.42
3923275,155.74,619.42
3923968,159.43,619.42
3924664,162.33,619.42
3925351,164.97,619.42
3926044,167.70,619.42
3926732,169.63,619.42
3927419,171.56,619.42
3928116,173.32,619.42
3928803,174.55,619.42
3929486,175.69,619.42
3930173,176.92,619.42
3930862,177.89,619.42
3931551,178.77,619.42
3932237,179.74,619.42
3932917,180.62,619.42
3933599,181.41,619.42
3934279,182.11,619.42
3934966,182.72,619.42
3935659,183.16,619.42
3936346,183.69,619.42
3937042,184.22,619.42
3937728,184.66,619.42
3938411,184.92,619.42
3939104,185.27,619.42
3939790,185.62,619.42
3940482,185.89,619.42
3941174,186.15,619.42
3941858,186.50,619.42
3942544,186.86,619.42
3943236,187.21,619.42
3943920,187.47,619.42
3944606,187.91,619.42
3945286,188.35,619.42
3945975,188.79,619.42
3946662,189.32,619.42
3947344,189.93,619.42
3948036,190.55,619.42
3948728,191.34,619.42
3949417,192.30,619.42
3950113,193.36,619.42
3950801,194.50,619.42
3951495,195.64,619.42
3952182,197.31,619.42
3952868,199.07,619.42
3953549,200.74,619.42
3954229,203.03,619.42
3954910,205.75,619.42
3955601,208.30,619.42
3956286,211.73,619.42
3956979,216.04,619.42
3957676,221.57,619.42
3958363,227.81,619.42
3959067,238.18,619.42
3959747,254.44,619.42
3960434,276.24,619.42
3961131,296.19,619.42
3961824,316.49,619.42
3962503,331.87,619.42
3963189,341.98,619.42
3963881,347.34,619.42
3964578,351.21,619.42
3965258,353.94,619.42
3965950,355.69,619.42
3966630,357.10,619.42
3967319,358.07,619.42
3968003,358.86,619.42
3968695,359.47,619.42
3969382,0.00,619.42
3970074,0.35,619.42
3970756,0.79,619.42
3971442,1.32,619.42
3972127,1.76,619.42
3972811,2.29,619.42
3973490,2.81,619.42
3974169,3.52,619.42
3974854,4.04,619.42
3975544,4.66,619.42
3976229,5.62,619.42
3976914,6.77,619.42
3977604,7.82,619.42
3978282,8.96,619.42
3978975,10.90,619.42
3979666,12.92,619.42
3980352,14.77,619.42
3981049,17.23,619.42
3981728,21.18,619.42
3982414,24.08,619.42
3983104,27.16,619.42
3983789,30.85,619.42
3984475,34.19,619.42
3985168,36.39,619.42
3985850,37.09,619.42
3986535,39.73,619.42
3987221,42.45,619.42
3987907,44.12,619.42
3988597,44.56,619.42
3989271,46.14,619.42
3989959,47.64,619.42
3990660,49.31,619.42
3991346,49.75,619.42
3992043,50.63,619.42
3992722,51.33,619.42
3993408,51.50,619.42
3994098,50.98,619.42
3994783,51.94,619.42
3995475,52.65,619.42
3996169,52.82,619.42
3996860,53.61,619.42
3997551,54.84,619.42
3998237,54.67,619.42
3998917,55.28,619.42
3999603,56.87,619.42
4000277,58.89,619.42
4000965,60.21,619.42
4001650,60.56,619.42
4002335,61.88,619.42
4003033,63.72,619.42
4003724,64.07,619.42
4004415,63.11,619.42
4005103,64.42,619.42
4005789,67.68,619.42
4006486,68.47,619.42
4007166,70.75,619.42
4007855,75.23,619.42
4008541,77.70,619.42
4009226,79.89,619.42
4009912,82.35,619.42
4010601,87.19,619.42
4011280,89.65,619.42
4011967,92.55,619.42
4012664,98.44,619.42
4013346,105.47,619.42
4014044,110.39,619.42
4014731,115.75,619.42
4015417,121.64,619.42
4016115,128.14,619.42
4016796,133.51,619.42
4017488,138.96,618.81
4018178,144.40,618.81
4018864,149.50,618.81
4019549,153.46,618.81
4020241,156.53,618.81
4020922,160.31,618.81
4021612,162.95,618.81
4022286,164.97,618.81
4022980,167.26,618.81
4023678,169.37,618.81
4024364,171.56,618.81
4025062,173.14,618.81
4025742,174.73,618.81
4026417,176.04,618.81
4027103,177.45,618.81
4027785,178.24,618.81
4028476,179.12,618.81
4029168,180.00,618.81
4029858,180.79,618.81
4030551,181.49,618.81
4031242,182.11,618.81
4031923,182.64,618.81
4032613,183.16,618.81
4033287,183.60,618.81
4033981,184.22,618.81
4034673,184.57,618.81
4035361,184.83,618.81
4036059,185.27,618.81
4036742,185.62,618.81
4037423,185.98,618.81
4038119,186.33,618.81
4038811,186.59,618.81
4039497,186.86,618.81
4040184,187.21,618.81
4040868,187.47,618.81
4041549,187.91,618.81
4042239,188.35,618.81
4042926,188.79,618.81
4043603,189.32,618.81
4044277,189.93,618.81
4044969,190.55,618.81
4045662,191.34,618.81
4046352,192.30,618.81
4047047,193.36,618.81
4047739,194.41,618.81
4048426,195.73,618.81
4049121,197.31,618.81
4049807,199.07,618.81
4050498,200.74,618.81
4051190,203.03,618.81
4051881,205.75,618.81
4052568,208.65,618.81
4053254,211.55,618.81
4053940,215.86,618.81
4054621,221.40,618.81
4055294,227.20,618.81
4055987,237.13,618.81
4056680,253.12,618.81
4057371,274.57,618.81
4058068,294.17,618.81
4058749,314.65,618.81
4059435,330.56,618.81
4060121,339.87,618.81
4060802,346.82,618.81
4061493,350.86,618.81
4062180,353.76,618.81
4062870,355.61,618.81
4063551,357.01,618.81
4064242,357.98,618.81
4064928,358.68,618.81
4065620,359.38,618.81
4066300,359.91,618.81
4066994,0.35,618.81
4067689,0.79,618.81
4068368,1.32,618.81
4069069,1.85,618.81
4069748,2.20,618.81
4070427,2.72,618.81
4071119,3.52,618.81
4071804,4.13,618.81
4072488,4.66,618.81
4073167,5.54,618.81
4073856,6.77,618.81
4074541,7.73,618.81
4075226,8.96,618.81
4075911,10.90,618.81
4076602,13.01,618.81
4077284,15.03,618.81
4077976,17.49,618.81
4078667,21.18,618.81
4079348,23.73,618.81
4080040,26.63,618.81
4080730,30.06,618.81
4081410,33.57,618.81
4082101,36.74,618.81
4082793,38.41,618.81
4083479,40.96,618.81
4084164,42.80,618.81
4084858,44.38,618.81
4085549,44.03,618.81
4086235,45.00,618.81
4086919,46.67,618.81
4087605,48.34,618.81
4088284,49.39,618.81
4088977,50.36,618.81
4089671,51.50,618.81
4090358,50.98,618.81
4091052,51.77,618.81
4091743,52.82,618.81
4092429,52.82,618.81
4093127,52.47,618.81
4093812,52.82,618.81
4094498,54.40,618.81
4095178,54.84,618.81
4095863,55.90,618.81
4096543,57.04,618.81
4097231,58.97,618.81
4097917,59.59,618.81
4098608,59.94,618.81
4099287,60.47,618.81
4099981,62.14,618.81
4100676,63.54,618.81
4101356,64.25,618.81
4102049,66.18,618.81
4102738,69.35,618.81
4103423,70.93,618.81
4104120,71.46,618.81
4104812,72.95,618.81
4105495,76.73,618.81
4106181,79.72,618.81
4106867,83.41,618.81
4107546,86.84,618.81
4108232,91.05,618.81
4108917,96.77,618.81
4109602,101.25,618.81
4110277,105.64,618.81
4110967,110.30,618.81
4111665,115.49,618.81
4112346,121.29,618.81
4113044,127.35,618.81
4113736,133.15,618.81
4114428,137.64,618.94
4115123,143.61,618.94
4115804,148.62,618.94
4116491,152.58,618.94
4117177,156.45,618.94
4117863,159.70,618.94
4118548,162.95,618.94
4119235,165.06,618.94
4119921,167.52,618.94
4120607,169.37,618.94
4121287,171.47,618.94
4121975,173.14,618.94
4122674,174.37,618.94
4123358,176.04,618.94
4124055,177.28,618.94
4124742,178.24,618.94
4125428,179.30,618.94
4126125,180.09,618.94
4126811,180.70,618.94
4127496,181.32,618.94
4128182,182.11,618.94
4128874,182.81,618.94
4129561,183.25,618.94
4130247,183.69,618.94
4130933,184.13,618.94
4131625,184.57,618.94
4132304,184.92,618.94
4132992,185.19,618.94
4133689,185.54,618.94
4134376,185.89,618.94
4135069,186.15,618.94
4135749,186.50,618.94
4136430,186.86,618.94
4137124,187.21,618.94
4137812,187.47,618.94
4138503,187.91,618.94
4139196,188.35,618.94
4139880,188.79,618.94
4140561,189.32,618.94
4141250,189.93,618.94
4141936,190.72,618.94
4142628,191.43,618.94
4143308,192.30,618.94
4143998,193.36,618.94
4144691,194.68,618.94
4145378,195.82,618.94
4146075,197.31,618.94
4146755,199.07,618.94
4147436,200.83,618.94
4148125,203.12,618.94
4148811,205.84,618.94
4149497,208.30,618.94
4150183,211.73,618.94
4150874,216.21,618.94
4151556,222.01,618.94
4152240,228.08,618.94
4152925,238.27,618.94
4153616,254.18,618.94
4154296,272.46,618.94
4154985,295.40,618.94
4155677,315.70,618.94
4156357,331.35,618.94
4157056,340.49,618.94
4157748,347.26,618.94
4158440,351.21,618.94
4159132,353.85,618.94
4159812,355.61,618.94
4160505,357.01,618.94
4161195,357.98,618.94
4161876,358.68,618.94
4162557,359.38,618.94
4163243,359.91,618.94
4163930,0.35,618.94
4164612,0.79,618.94
4165280,1.32,618.94
4165968,1.76,618.94
4166663,2.11,618.94
4167347,2.72,618.94
4168044,3.43,618.94
4168733,4.04,618.94
4169418,4.66,618.94
4170114,5.62,618.94
4170798,6.86,618.94
4171489,7.82,618.94
4172180,9.05,618.94
4172859,10.99,618.94
4173539,13.01,618.94
4174233,15.21,618.94
4174919,17.58,618.94
4175610,21.27,618.94
4176289,24.26,618.94
4176982,27.16,618.94
4177677,29.53,618.94
4178357,33.75,618.94
4179055,36.21,618.94
4179741,37.53,618.94
4180414,39.46,618.94
4181117,42.54,618.94
4181808,45.00,618.94
4182492,46.05,618.94
4183172,47.20,618.94
4183861,48.60,618.94
4184546,48.60,618.94
4185231,48.52,618.94
4185917,49.75,618.94
4186600,50.89,618.94
4187286,51.15,618.94
4187978,50.98,618.94
4188670,52.82,618.94
4189350,53.96,618.94
4190048,53.70,618.94
4190732,53.88,618.94
4191412,54.67,618.94
4192109,55.28,618.94
4192795,55.72,618.94
4193481,56.25,618.94
4194170,57.92,618.94
4194859,58.71,618.94
4195545,59.85,618.94
4196240,60.56,618.94
4196920,61.08,618.94
4197614,62.75,618.94
4198293,64.34,618.94
4198986,67.50,618.94
4199683,68.55,618.94
4200363,68.82,618.94
4201056,70.58,618.94
4201745,73.83,618.94
4202430,76.46,618.94
4203122,79.98,618.94
4203808,83.23,618.94
4204491,87.63,618.94
4205176,91.23,618.94
4205868,93.08,618.94
4206551,98.35,618.94
4207245,104.41,618.94
4207926,110.04,618.94
4208616,116.37,618.94
4209290,121.90,618.94
4209977,128.06,618.94
4210664,134.12,618.94
4211349,138.87,619.06
4212050,143.96,619.06
4212735,147.92,619.06
4213425,151.52,619.06
4214117,155.30,619.06
4214802,158.64,619.06
4215488,161.63,619.06
4216169,164.53,619.06
4216858,167.08,619.06
4217538,169.45,619.06
4218233,171.30,619.06
4218915,172.97,619.06
4219601,174.29,619.06
4220280,175.69,619.06
4220973,176.66,619.06
4221665,178.07,619.06
4222343,179.03,619.06
4223044,179.91,619.06
4223733,180.62,619.06
4224422,181.41,619.06
4225119,182.11,619.06
4225799,182.81,619.06
4226486,183.25,619.06
4227166,183.69,619.06
4227858,184.22,619.06
4228542,184.66,619.06
4229236,184.92,619.06
4229916,185.19,619.06
4230611,185.62,619.06
4231290,185.98,619.06
4231978,186.24,619.06
4232680,186.59,619.06
4233358,186.86,619.06
4234056,187.21,619.06
4234742,187.47,619.06
4235422,187.91,619.06
4236123,188.44,619.06
4236814,188.88,619.06
4237505,189.23,619.06
4238196,189.93,619.06
4238881,190.72,619.06
4239567,191.34,619.06
4240246,192.30,619.06
4240926,193.36,619.06
4241612,194.41,619.06
4242286,195.73,619.06
4242974,197.23,619.06
4243671,199.07,619.06
4244352,200.74,619.06
4245038,203.03,619.06
4245732,205.75,619.06
4246418,208.21,619.06
4247110,211.73,619.06
4247789,216.39,619.06
4248476,222.28,619.06
4249166,228.25,619.06
4249855,238.45,619.06
4250545,254.53,619.06
4251230,272.99,619.06
4251916,296.02,619.06
4252600,316.23,619.06
4253286,331.70,619.06
4253972,340.75,619.06
4254668,347.34,619.06
4255352,351.30,619.06
4256044,353.67,619.06
4256733,355.78,619.06
4257428,357.19,619.06
4258120,358.07,619.06
4258805,358.68,619.06
4259484,359.38,619.06
4260171,359.91,619.06
4260866,0.35,619.06
4261555,0.79,619.06
4262245,1.32,619.06
4262929,1.85,619.06
4263613,2.20,619.06
4264296,2.72,619.06
4264987,3.43,619.06
4265677,4.13,619.06
4266357,4.75,619.06
4267053,5.71,619.06
4267738,6.86,619.06
4268417,7.73,619.06
4269111,8.96,619.06
4269795,10.90,619.06
4270486,12.74,619.06
4271171,14.94,619.06
4271861,17.67,619.06
4272552,21.01,619.06
4273241,23.99,619.06
4273927,26.02,619.06
4279015,44.74,619.06
4279695,45.35,619.06
4280380,47.37,619.06
4281072,48.87,619.06
4281762,49.31,619.06
4282453,50.71,619.06
4283138,51.33,619.06
4283822,51.50,619.06
4284512,51.33,619.06
4285203,52.73,619.06
4285880,53.35,619.06
4286564,53.61,619.06
4287255,53.70,619.06
4287933,55.02,619.06
4288622,54.76,619.06
4289295,54.49,619.06
4289982,54.49,619.06
4290673,57.04,619.06
4291356,58.62,619.06
4292053,59.50,619.06
4292738,61.26,619.06
4293417,62.23,619.06
4294114,62.58,619.06
4294805,64.07,619.06
4295488,65.57,619.06
4296173,67.85,619.06
4296862,69.35,619.06
4297545,70.05,619.06
4298233,72.07,619.06
4298923,76.03,619.06
4299613,77.96,619.06
4300288,79.45,619.06
4300976,82.88,619.06
4301676,87.28,619.06
4302356,91.41,619.06
4303042,95.98,619.06
4303730,100.99,619.06
4304426,106.96,619.06
4305123,112.59,619.06
4305814,117.77,619.06
4306506,123.49,619.06
4307197,130.08,619.06
4307880,135.26,619.06
4308565,141.68,617.18
4309261,147.04,617.18
4309947,151.00,617.18
4310635,154.42,617.18
4311315,157.76,617.18
4312006,160.40,617.18
4312693,163.21,617.18
4313377,166.46,617.18
4314079,168.49,617.18
4314759,170.24,617.18
4315439,172.09,617.18
4316132,173.41,617.18
4316819,175.17,617.18
4317504,176.40,617.18
4318190,177.36,617.18
4318882,178.33,617.18
4319562,179.38,617.18
4320249,180.35,617.18
4320929,180.97,617.18
4321620,181.85,617.18
4322294,182.55,617.18
4322982,182.99,617.18
4323676,183.34,617.18
4324360,183.78,617.18
4325054,184.31,617.18
4325744,184.66,617.18
4326425,185.10,617.18
4327117,185.45,617.18
4327798,185.80,617.18
4328487,186.06,617.18
4329183,186.42,617.18
4329872,186.77,617.18
4330564,187.03,617.18
4331255,187.29,617.18
4331941,187.65,617.18
4332627,188.09,617.18
4333301,188.53,617.18
4333994,188.96,617.18
4334692,189.58,617.18
4335379,190.28,617.18
4336078,190.90,617.18
4336766,191.78,617.18
4337453,192.83,617.18
4338143,193.80,617.18
4338828,195.03,617.18
4339508,196.44,617.18
4340194,198.11,617.18
4340880,199.60,617.18
4341565,201.71,617.18
4342257,204.17,617.18
4342938,206.63,617.18
4343630,209.62,617.18
4344310,213.49,617.18
4345003,218.58,617.18
4345696,223.77,617.18
4346375,231.68,617.18
4347071,243.98,617.18
4347757,259.72,617.18
4348443,282.48,617.18
4349141,305.24,617.18
4349827,323.44,617.18
4350513,334.78,617.18
4351194,343.56,617.18
4351881,348.93,617.18
4352567,352.00,617.18
4353252,354.64,617.18
4353933,356.48,617.18
4354623,357.45,617.18
4355297,358.33,617.18
4355986,359.03,617.18
4356684,359.65,617.18
4357365,0.09,617.18
4358061,0.53,617.18
4358751,1.05,617.18
4359434,1.58,617.18
4360126,1.93,617.18
4360815,2.46,617.18
4361500,3.08,617.18
4362184,3.69,617.18
4362872,4.39,617.18
4363563,5.01,617.18
4364245,5.89,617.18
4364924,7.03,617.18
4365617,8.17,617.18
4366290,9.76,617.18
4366976,11.87,617.18
4367669,14.06,617.18
4368353,16.00,617.18
4369038,18.37,617.18
4369724,22.50,617.18
4370415,24.96,617.18
4371112,27.07,617.18
4371797,31.03,617.18
4372492,36.04,617.18
4373180,38.67,617.18
4373864,39.90,617.18
4374553,41.84,617.18
4375232,43.42,617.18
4375925,43.95,617.18
4376611,44.82,617.18
4377293,46.67,617.18
4377987,47.90,617.18
4378676,48.52,617.18
4379360,48.60,617.18
4380052,49.66,617.18
4380747,51.15,617.18
4381437,51.59,617.18
4382135,52.82,617.18
4382819,54.23,617.18
4383505,55.37,617.18
4384191,54.23,617.18
4384874,54.76,617.18
4385555,55.55,617.18
4386235,55.55,617.18
4386921,55.63,617.18
4387605,56.60,617.18
4388284,57.48,617.18
4388971,58.89,617.18
4389667,60.12,617.18
4390348,61.52,617.18
4391035,63.19,617.18
4391724,63.98,617.18
4392410,65.39,617.18
4393107,68.29,617.18
4393793,69.96,617.18
4394479,71.54,617.18
4395171,73.12,617.18
4395856,74.62,617.18
4396551,77.34,617.18
4397242,79.28,617.18
4397928,82.27,617.18
4398619,86.22,617.18
4399298,91.32,617.18
4399991,95.36,617.18
4400688,101.69,617.18
4401375,107.14,617.18
4402061,111.71,617.18
4402755,117.60,617.18
4403446,125.16,617.18
4404138,130.43,617.18
4404824,135.88,623.32
4405519,140.54,623.32
4406206,145.37,623.32
4406886,150.73,623.32
4407572,154.95,623.32
4408258,157.41,623.32
4408939,160.58,623.32
4409624,163.39,623.32
4410298,165.50,623.32
4410991,168.40,623.32
4411689,170.68,623.32
4412370,172.27,623.32
4413062,173.58,623.32
4413750,175.17,623.32
4414436,176.48,623.32
4415134,177.54,623.32
4415821,178.51,623.32
4416510,179.47,623.32
4417196,180.35,623.32
4417883,180.88,623.32
4418569,181.67,623.32
4419261,182.37,623.32
4419942,182.90,623.32
4420628,183.34,623.32
4421302,183.87,623.32
4421991,184.31,623.32
4422678,184.66,623.32
4423363,185.10,623.32
4424061,185.45,623.32
4424747,185.71,623.32
4425433,185.98,623.32
4426119,186.33,623.32
4426800,186.68,623.32
4427492,187.03,623.32
4428172,187.29,623.32
4428865,187.65,623.32
4429554,188.09,623.32
4430246,188.44,623.32
4430932,188.96,623.32
4431623,189.58,623.32
4432298,190.20,623.32
4432990,190.90,623.32
4433682,191.78,623.32
4434363,192.74,623.32
4435056,193.71,623.32
4435748,194.94,623.32
4436440,196.44,623.32
4437132,198.02,623.32
4437817,199.60,623.32
4438503,201.62,623.32
4439190,204.17,623.32
4439874,206.63,623.32
4440560,209.71,623.32
4441252,213.40,623.32
4441937,218.32,623.32
4442624,223.51,623.32
4443299,231.24,623.32
4443987,243.19,623.32
4444686,258.93,623.32
4445365,281.51,623.32
4446064,304.19,623.32
4446748,319.92,623.32
4447429,333.98,623.32
4448125,342.95,623.32
4448806,348.49,623.32
4449497,351.74,623.32
4450183,354.55,623.32
4450869,356.40,623.32
4451557,357.45,623.32
4452238,358.15,623.32
4452919,358.95,623.32
4453598,359.56,623.32
4454273,0.00,623.32
4454950,0.44,623.32
4455634,0.88,623.32
4456306,1.41,623.32
4456993,1.93,623.32
4457690,2.29,623.32
4458370,2.90,623.32
4459066,3.60,623.32
4459751,4.31,623.32
4460436,4.92,623.32
4461132,5.98,623.32
4461817,7.12,623.32
4462502,8.17,623.32
4463182,9.67,623.32
4463872,11.69,623.32
4464563,14.24,623.32
4465254,15.64,623.32
4465940,18.37,623.32
4466625,22.06,623.32
4467304,24.70,623.32
4467996,27.07,623.32
4468691,30.41,623.32
4469377,34.72,623.32
4470073,37.09,623.32
4470761,38.58,623.32
4471446,41.84,623.32
4472139,44.21,623.32
4472819,44.82,623.32
4473508,45.09,623.32
4474188,46.32,623.32
4474879,47.81,623.32
4475565,48.87,623.32
4476254,49.13,623.32
4476935,50.36,623.32
4477616,50.98,623.32
4478296,51.59,623.32
4478983,52.21,623.32
4479675,52.12,623.32
4480361,52.38,623.32
4481058,54.49,623.32
4481750,55.81,623.32
4482440,56.07,623.32
4483137,55.55,623.32
4483824,56.87,623.32
4484507,57.39,623.32
4485193,58.89,623.32
4485884,59.85,623.32
4486570,60.29,623.32
4487256,61.79,623.32
4487937,61.88,623.32
4488630,62.31,623.32
4489309,63.98,623.32
4490002,65.57,623.32
4490692,68.03,623.32
4491375,71.10,623.32
4492071,72.33,623.32
4492756,74.71,623.32
4493436,77.17,623.32
4494134,79.10,623.32
4494818,82.44,623.32
4495510,87.45,623.32
4496202,91.76,623.32
4496893,95.71,623.32
4497573,102.66,623.32
4498260,108.90,623.32
4498945,113.91,623.32
4499632,117.69,623.32
4500306,123.57,623.32
4501000,129.46,623.32
4501696,134.38,623.32
4502375,140.45,615.06
4503071,146.07,615.06
4503755,149.50,615.06
4504440,153.11,615.06
4505137,157.15,615.06
4505822,161.19,615.06
4506508,163.39,615.06
4507188,166.11,615.06
4507884,168.22,615.06
4508569,170.33,615.06
4509259,171.74,615.06
4509944,173.32,615.06
4510635,175.17,615.06
4511314,176.31,615.06
4512000,177.36,615.06
4512701,178.51,615.06
4513381,179.47,615.06
4514079,180.18,615.06
4514765,180.88,615.06
4515450,181.67,615.06
4516136,182.37,615.06
4516817,182.99,615.06
4517507,183.34,615.06
4518192,183.87,615.06
4518882,184.31,615.06
4519568,184.66,615.06
4520258,185.01,615.06
4520944,185.27,615.06
4521628,185.71,615.06
4522307,186.06,615.06
4522993,186.42,615.06
4523686,186.68,615.06
4524370,186.94,615.06
4525068,187.21,615.06
4525759,187.56,615.06
4526449,187.91,615.06
4527141,188.35,615.06
4527827,188.88,615.06
4528518,189.40,615.06
4529203,190.11,615.06
4529898,190.81,615.06
4530579,191.69,615.06
4531267,192.48,615.06
4531952,193.62,615.06
4532632,194.85,615.06
4533315,196.08,615.06
4534014,197.75,615.06
4534699,199.51,615.06
4535386,201.53,615.06
4536080,203.64,615.06
4536771,206.46,615.06
4537457,209.44,615.06
4538146,212.70,615.06
4538826,217.53,615.06
4539511,223.77,615.06
4540191,231.77,615.06
4540881,241.61,615.06
4541567,259.01,615.06
4542257,281.60,615.06
4542942,301.46,615.06
4543634,320.62,615.06
4544313,334.34,615.06
4545006,343.30,615.06
4545697,348.13,615.06
4546381,351.83,615.06
4547079,354.46,615.06
4547765,356.22,615.06
4548451,357.36,615.06
4549141,358.24,615.06
4549826,358.95,615.06
4550513,359.56,615.06
4551200,0.00,615.06
4551886,0.44,615.06
4552570,0.88,615.06
4553257,1.41,615.06
4553936,1.85,615.06
4554625,2.37,615.06
4555304,2.90,615.06
4555990,3.60,615.06
4556683,4.31,615.06
4557363,4.83,615.06
4558059,5.98,615.06
4558748,7.21,615.06
4559421,8.09,615.06
4560112,9.49,615.06
4560791,11.60,615.06
4561482,13.45,615.06
4562169,15.21,615.06
4562859,17.58,615.06
4563538,21.62,615.06
4564231,24.43,615.06
4564909,26.46,615.06
4565594,30.15,615.06
4566273,34.37,615.06
4566957,37.79,615.06
4567642,39.02,615.06
4568315,40.87,615.06
4569013,43.86,615.06
4569704,46.05,615.06
4570383,45.18,615.06
4571080,47.02,615.06
4571770,48.87,615.06
4572455,49.04,615.06
4573140,49.13,615.06
4573824,49.92,615.06
4574510,51.24,615.06
4575195,52.38,615.06
4575885,51.59,615.06
4576576,52.03,615.06
4577265,53.35,615.06
4577945,53.96,615.06
4578634,54.93,615.06
4579312,56.43,615.06
4580004,56.78,615.06
4580701,56.43,615.06
4581380,56.69,615.06
4582072,57.83,615.06
4582761,58.54,615.06
4583446,59.68,615.06
4584137,61.52,615.06
4584823,61.96,615.06
4585505,63.37,615.06
4586195,64.07,615.06
4586874,66.01,615.06
4587558,67.76,615.06
4588250,69.61,615.06
4588935,71.72,615.06
4589625,74.97,615.06
4590298,77.61,615.06
4590985,79.98,615.06
4591669,82.00,615.06
4592356,87.10,615.06
4593040,90.97,615.06
4593732,96.24,615.06
4594418,101.60,615.06
4595109,107.49,615.06
4595791,111.09,615.06
4596480,115.31,615.06
4597157,120.85,615.06
4597843,127.79,615.06
4598523,133.42,615.06
4599208,138.87,619.62
4599903,143.17,619.62
4600595,148.54,619.62
4601273,152.14,619.62
4601960,156.36,619.62
4602650,159.79,619.62
4603324,163.04,619.62
4604005,165.41,619.62
4604698,167.78,619.62
4605385,169.89,619.62
4606076,171.91,619.62
4606772,173.14,619.62
4607459,174.46,619.62
4608146,175.78,619.62
4608831,176.92,619.62
4609523,178.07,619.62
4610209,179.12,619.62
4610895,180.00,619.62
4611575,180.79,619.62
4612255,181.58,619.62
4612935,182.20,619.62
4613622,182.72,619.62
4614297,183.25,619.62
4614988,183.69,619.62
4615686,184.13,619.62
4616370,184.66,619.62
4617068,185.01,619.62
4617760,185.27,619.62
4618451,185.62,619.62
4619149,185.98,619.62
4619841,186.24,619.62
4620532,186.59,619.62
4621225,186.94,619.62
4621910,187.21,619.62
4622591,187.56,619.62
4623275,187.91,619.62
4623962,188.35,619.62
4624652,188.88,619.62
4625326,189.32,619.62
4626020,190.02,619.62
4626706,190.72,619.62
4627387,191.43,619.62
4628085,192.39,619.62
4628771,193.45,619.62
4629458,194.68,619.62
4630144,195.82,619.62
4630818,197.49,619.62
4631507,199.25,619.62
4632193,200.83,619.62
4632884,203.12,619.62
4633568,205.93,619.62
4634258,208.92,619.62
4634939,211.90,619.62
4635634,216.56,619.62
4636313,222.54,619.62
4637002,228.69,619.62
4637689,238.89,619.62
4638371,254.97,619.62
4639066,276.59,619.62
4639759,296.63,619.62
4640442,317.11,619.62
4641136,332.31,619.62
4641828,342.16,619.62
4642520,347.34,619.62
4643206,351.30,619.62
4643896,354.11,619.62
4644577,355.96,619.62
4645266,357.28,619.62
4645947,358.15,619.62
4646637,358.77,619.62
4647311,359.47,619.62
4648000,0.00,619.62
4648692,0.44,619.62
4649372,0.88,619.62
4650069,1.32,619.62
4650757,1.85,619.62
4651441,2.20,619.62
4652133,2.81,619.62
4652813,3.52,619.62
4653492,4.22,619.62
4654177,4.83,619.62
4654856,5.89,619.62
4655537,7.03,619.62
4656216,8.00,619.62
4656893,9.14,619.62
4657578,10.72,619.62
4658264,13.36,619.62
4658949,15.56,619.62
4659640,17.75,619.62
4660320,20.92,619.62
