Scanning I2C...
Device found at 0x36
Device found at 0x3C
AS5600 Ready.
timestamp_us,angle_deg,rpm
4123103,102.04,0.00
4123781,103.01,0.00
4124462,103.89,0.00
4125146,105.12,0.00
4125831,106.44,0.00
4126507,107.67,0.00
4127185,109.16,0.00
4127863,110.65,0.00
4128551,112.06,0.00
4129238,113.38,0.00
4129922,114.70,0.00
4130602,115.84,0.00
4131285,117.07,0.00
4131967,118.21,0.00
4132660,119.36,0.00
4133352,120.50,0.00
4134046,121.82,0.00
4134729,123.13,0.00
4135406,124.28,0.00
4136104,125.60,0.00
4136781,126.91,0.00
4137465,127.97,0.00
4138154,129.11,0.00
4138827,130.08,0.00
4139497,130.78,0.00
4140177,131.40,0.00
4140855,131.92,0.00
4141538,132.36,0.00
4142227,132.80,0.00
4142904,133.24,0.00
4143587,133.59,0.00
4144267,134.03,0.00
4144944,134.56,0.00
4145621,134.91,0.00
4146303,135.44,0.00
4146986,135.88,0.00
4147670,136.14,0.00
4148358,136.41,0.00
4149053,136.49,0.00
4149741,136.49,0.00
4150424,136.32,0.00
4151113,136.05,0.00
4151783,135.79,0.00
4152468,135.44,0.00
4153163,135.18,0.00
4153841,134.91,0.00
4154525,134.65,0.00
4155207,134.38,0.00
4155891,134.21,0.00
4156579,134.03,0.00
4157255,133.77,0.00
4157932,133.51,0.00
4158615,133.07,0.00
4159297,132.71,0.00
4159986,132.19,0.00
4160675,131.66,0.00
4161358,130.96,0.00
4162047,130.34,0.00
4162735,129.81,0.00
4163412,129.20,0.00
4164104,128.67,0.00
4164781,128.14,0.00
4165465,127.62,0.00
4166159,127.00,0.00
4166836,126.65,0.00
4167513,126.12,0.00
4168196,125.60,0.00
4168867,124.98,0.00
4169546,124.37,0.00
4170231,123.66,0.00
4170909,122.96,0.00
4171598,122.17,0.00
4172272,121.46,0.00
4172957,120.85,0.00
4173649,120.15,0.00
4174333,119.53,0.00
4175016,119.00,0.00
4175692,118.48,0.00
4176375,117.95,0.00
4177064,117.42,0.00
4177747,116.89,0.00
4178431,116.37,0.00
4179117,115.75,0.00
4179788,115.05,0.00
4180472,114.35,0.00
4181161,113.73,0.00
4181843,112.94,0.00
4182520,112.24,0.00
4183210,111.62,0.00
4183885,111.01,0.00
4184567,110.39,0.00
4185251,109.86,0.00
4185929,109.34,0.00
4186615,108.81,0.00
4187293,108.37,0.00
4187979,107.84,0.00
4188674,107.31,0.00
4189362,106.70,0.00
4190057,106.08,0.00
4190736,105.47,0.00
4191419,104.77,0.00
4192114,104.24,0.00
4192796,103.54,0.00
4193485,102.83,0.00
4194174,102.39,0.00
4194851,101.95,0.00
4195541,101.43,0.00
4196226,100.90,0.00
4196903,100.55,0.00
4197591,100.20,0.00
4198267,99.76,0.00
4198949,99.32,0.00
4199637,98.79,0.00
4200320,98.35,0.00
4201002,97.82,0.00
4201685,97.29,0.00
4202367,96.77,0.00
4203055,96.42,0.00
4203738,95.98,0.00
4204414,95.62,0.00
4205108,95.45,0.00
4205779,95.19,0.00
4206462,95.10,0.00
4207144,95.01,0.00
4207814,94.92,0.00
4208501,94.92,0.00
4209183,94.75,0.00
4209860,94.66,0.00
4210543,94.57,0.00
4211231,94.48,0.00
4211913,94.39,0.00
4212599,94.31,0.00
4213274,94.31,0.00
4213964,94.48,0.00
4214640,94.66,0.00
4215317,95.01,0.00
4216004,95.45,0.00
4216698,96.06,0.00
4217379,96.68,0.00
4218068,97.29,0.00
4218748,98.09,0.00
4219424,98.61,0.00
4220118,99.40,0.00
4220793,100.20,0.00
4221476,100.81,0.00
4222163,101.60,0.00
4222841,102.48,0.00
4223529,103.36,0.00
4224212,104.41,0.00
4224895,105.64,0.00
4225578,106.79,0.00
4226256,108.11,0.00
4226938,109.51,0.00
4227621,110.92,0.00
4228304,112.41,0.00
4228987,113.82,0.00
4229670,114.96,0.00
4230362,116.28,0.00
4231057,117.51,0.00
4231738,118.65,0.00
4232415,119.62,0.00
4233114,120.85,0.00
4233790,122.08,0.00
4234480,123.13,0.00
4235168,124.45,0.00
4235846,125.77,0.00
4236529,126.91,0.00
4237221,128.14,0.00
4237898,129.29,0.00
4238582,130.17,0.00
4239259,130.96,0.00
4239937,131.57,0.00
4240619,132.01,0.00
4241296,132.45,0.00
4241989,132.80,0.00
4242680,133.15,0.00
4243368,133.51,0.00
4244058,133.95,0.00
4244740,134.38,0.00
4245418,134.74,0.00
4246116,135.18,0.00
4246798,135.53,0.00
4247487,135.79,0.00
4248170,136.05,0.00
4248851,136.23,0.00
4249540,136.23,0.00
4250223,136.14,0.00
4250903,135.88,0.00
4251587,135.62,0.00
4252267,135.26,0.00
4252947,134.91,0.00
4253630,134.74,0.00
4254308,134.47,0.00
4254994,134.21,0.00
4255683,133.95,0.00
4256371,133.68,0.00
4257060,133.42,0.00
4257744,132.98,0.00
4258421,132.71,0.00
4259116,132.28,0.00
4259793,131.66,0.00
4260482,131.13,0.00
4261161,130.52,0.00
4261843,129.81,0.00
4262526,129.29,0.00
4263213,128.58,0.00
4263897,127.97,0.00
4264577,127.53,0.00
4265258,127.00,0.00
4265935,126.47,0.00
4266618,126.04,0.00
4267299,125.60,0.00
4267987,124.98,0.00
4268671,124.37,0.00
4269359,123.75,0.00
4270054,123.05,0.00
4270736,122.26,0.00
4271414,121.55,0.00
4272103,120.85,0.00
4272780,120.06,0.00
4273470,119.44,0.00
4274147,118.74,0.00
4274818,118.21,0.00
4275505,117.69,0.00
4276194,117.07,0.00
4276871,116.54,0.00
4277560,116.10,0.00
4278242,115.49,0.00
4278935,114.79,0.00
4279621,114.17,0.00
4280304,113.47,0.00
4280992,112.76,0.00
4281686,111.97,0.00
4282375,111.36,0.00
4283066,110.65,0.00
4283749,109.95,0.00
4284426,109.42,0.00
4285116,108.81,0.00
4285799,108.28,0.00
4286488,107.75,0.00
4287171,107.31,0.00
4287849,106.79,0.00
4288526,106.26,0.00
4289216,105.64,0.00
4289899,105.03,0.00
4290582,104.33,0.00
4291262,103.80,0.00
4291939,103.10,0.00
4292621,102.48,0.00
4293299,101.87,0.00
4293987,101.34,0.00
4294682,100.81,0.00
4295370,100.28,0.00
4296065,99.84,0.00
4296747,99.49,0.00
4297424,99.23,0.00
4298121,98.79,0.00
4298791,98.35,0.00
4299475,98.00,0.00
4300153,97.47,0.00
4300837,96.94,0.00
4301519,96.59,0.00
4302196,96.15,0.00
4302882,95.62,0.00
4303567,95.27,0.00
4304249,95.01,0.00
4304925,94.75,0.00
4305617,94.57,0.00
4306298,94.39,0.00
4306986,94.31,0.00
4307669,94.31,0.00
4308360,94.31,0.00
4309048,94.22,0.00
4309739,94.13,0.00
4310416,94.13,0.00
4311099,94.13,0.00
4311775,94.04,0.00
4312451,94.04,0.00
4313134,94.13,0.00
4313810,94.39,0.00
4314493,94.57,0.00
4315170,95.01,0.00
4315850,95.36,0.00
4316537,95.98,0.00
4317225,96.68,0.00
4317908,97.29,0.00
4318584,98.09,0.00
4319263,98.88,0.00
4319940,99.49,0.00
4320622,100.28,0.00
4321305,101.07,0.00
4321993,101.95,0.00
4322687,102.74,0.00
4323375,103.71,0.00
4324064,104.85,0.00
4324748,105.91,0.00
4325425,107.23,0.00
4326119,108.54,0.00
4326791,109.86,0.00
4327481,111.45,0.00
4328157,113.03,0.00
4328841,114.26,0.00
4329518,115.66,0.00
4330195,116.98,0.00
4330879,118.12,0.00
4331562,119.27,0.00
4332245,120.41,0.00
4332923,121.46,0.00
4333611,122.70,0.00
4334299,123.84,0.00
4334987,124.98,0.00
4335676,126.30,0.00
4336358,127.53,0.00
4337048,128.67,0.00
4337731,129.64,0.00
4338408,130.61,0.00
4339098,131.40,0.00
4339774,131.92,0.00
4340451,132.45,0.00
4341138,132.80,0.00
4341808,133.15,0.00
4342499,133.51,0.00
4343179,133.77,0.00
4343861,134.12,0.00
4344553,134.56,0.00
4345234,135.00,0.00
4345919,135.35,0.00
4346605,135.70,0.00
4347287,135.97,0.00
4347976,136.14,0.00
4348653,136.32,0.00
4349335,136.23,0.00
4350019,136.14,0.00
4350701,135.97,0.00
4351379,135.62,0.00
4352063,135.26,0.00
4352745,134.91,0.00
4353423,134.65,0.00
4354117,134.38,0.00
4354794,134.12,0.00
4355478,133.86,0.00
4356155,133.68,0.00
4356840,133.33,0.00
4357523,133.07,0.00
4358205,132.71,0.00
4358888,132.28,0.00
4359577,131.75,0.00
4360265,131.22,0.00
4360948,130.61,0.00
4361634,129.99,0.00
4362316,129.37,0.00
4363000,128.76,0.00
4363689,128.14,0.00
4364366,127.62,0.00
4365058,127.09,0.00
4365745,126.47,0.00
4366422,126.04,0.00
4367116,125.60,0.00
4367792,124.98,0.00
4368477,124.37,0.00
4369155,123.75,0.00
4369840,123.13,0.00
4370516,122.34,0.00
4371195,121.64,0.00
4371870,120.94,0.00
4372554,120.23,0.00
4373246,119.62,0.00
4373927,118.92,0.00
4374613,118.39,0.00
4375297,117.86,0.00
4375981,117.25,0.00
4376670,116.72,0.00
4377353,116.28,0.00
4378036,115.75,0.00
4378721,115.05,0.00
4379398,114.52,0.00
4380086,113.82,0.00
4380764,113.12,0.00
4381447,112.50,0.00
4382135,111.71,0.00
4382807,111.09,0.00
4383491,110.48,0.00
4384173,109.86,0.00
4384852,109.25,0.00
4385535,108.81,0.00
4386222,108.28,0.00
4386899,107.75,0.00
4387584,107.31,0.00
4388266,106.79,0.00
4388944,106.17,0.00
4389632,105.64,0.00
4390320,104.94,0.00
4391004,104.33,0.00
4391687,103.71,0.00
4392370,103.01,0.00
4393064,102.39,0.00
4393753,101.87,0.00
4394430,101.43,0.00
4395128,100.90,0.00
4395804,100.46,0.00
4396489,100.11,0.00
4397159,99.76,0.00
4397844,99.32,0.00
4398520,98.96,0.00
4399196,98.53,0.00
4399874,98.09,0.00
4400561,97.65,0.00
4401249,97.12,0.00
4401932,96.68,0.00
4402613,96.24,0.00
4403283,95.89,0.00
4403967,95.54,0.00
4404649,95.27,0.00
4405326,95.10,0.00
4406002,94.92,0.00
4406690,94.92,0.00
4407378,94.83,0.00
4408072,94.83,0.00
4408759,94.75,0.00
4409436,94.66,0.00
4410124,94.57,0.00
4410800,94.57,0.00
4411485,94.48,0.00
4412159,94.48,0.00
4412843,94.48,0.00
4413525,94.57,0.00
4414207,94.83,0.00
4414889,95.19,0.00
4415577,95.71,0.00
4416264,96.33,0.00
4416952,96.94,0.00
4417628,97.73,0.00
4418314,98.61,0.00
4419001,99.32,0.00
4419690,100.11,0.00
4420377,100.90,0.00
4421068,101.78,0.00
4421754,102.57,0.00
4422437,103.36,0.00
4423132,104.33,0.00
4423808,105.21,0.00
4424498,106.44,0.00
4425181,107.75,0.00
4425857,108.90,0.00
4426543,110.39,0.00
4427225,111.97,0.00
4427913,113.29,0.00
4428595,114.70,0.00
4429271,116.10,0.00
4429954,117.25,0.00
4430635,118.48,0.00
4431318,119.62,0.00
4432000,120.59,0.00
4432684,121.73,0.00
4433373,122.87,0.00
4434065,124.01,0.00
4434744,125.16,0.00
4435427,126.39,0.00
4436116,127.62,0.00
4436796,128.58,0.00
4437481,129.64,0.00
4438158,130.52,0.00
4438828,131.40,0.00
4439516,132.10,0.00
4440198,132.54,0.00
4440882,132.98,0.00
4441559,133.33,0.00
4442243,133.68,0.00
4442932,134.03,0.00
4443611,134.38,0.00
4444296,134.65,0.00
4444973,135.00,0.00
4445655,135.44,0.00
4446338,135.70,0.00
4447024,136.05,0.00
4447706,136.32,0.00
4448383,136.41,0.00
4449072,136.41,0.00
4449755,136.23,0.00
4450438,135.97,0.00
4451132,135.70,0.00
4451808,135.26,0.00
4452492,134.91,0.00
4453175,134.65,0.00
4453861,134.30,0.00
4454544,133.95,0.00
4455231,133.77,0.00
4455914,133.51,0.00
4456597,133.15,0.00
4457277,132.89,0.00
4457954,132.54,0.00
4458637,132.19,0.00
4459324,131.66,0.00
4460019,131.04,0.00
4460706,130.43,0.00
4461389,129.90,0.00
4462077,129.20,0.00
4462765,128.58,0.00
4463448,127.97,0.00
4464135,127.44,0.00
4464806,126.91,0.00
4465491,126.30,0.00
4466161,125.86,0.00
4466846,125.33,0.00
4467523,124.80,0.00
4468194,124.19,0.00
4468873,123.57,0.00
4469564,123.05,0.00
4470247,122.26,0.00
4470924,121.46,0.00
4471607,120.85,0.00
4472296,120.06,0.00
4472982,119.27,0.00
4473659,118.74,0.00
4474345,118.12,0.00
4475031,117.51,0.00
4475709,116.98,0.00
4476386,116.37,0.00
4477069,115.93,0.00
4477761,115.40,0.00
4478438,114.79,0.00
4479130,114.08,0.00
4479807,113.47,0.00
4480496,112.85,0.00
4481185,112.06,0.00
4481860,111.36,0.00
4482549,110.74,0.00
4483225,110.04,0.00
4483909,109.34,0.00
4484592,108.81,0.00
4485270,108.28,0.00
4485953,107.75,0.00
4486641,107.23,0.00
4487324,106.79,0.00
4488018,106.26,0.00
4488707,105.73,0.00
4489393,105.12,0.00
4490083,104.50,0.00
4490768,103.89,0.00
4491445,103.27,0.00
4492138,102.57,0.00
4492810,101.95,0.00
4493499,101.43,0.00
4494182,100.90,0.00
4494863,100.28,0.00
4495541,99.93,0.00
4496232,99.49,0.00
4496909,99.14,0.00
4497595,98.70,0.00
4498270,98.35,0.00
4498952,97.91,0.00
4499635,97.47,0.00
4500323,96.94,0.00
4501003,96.50,0.00
4501691,96.15,0.00
4502377,95.62,0.00
4503071,95.19,0.00
4503756,94.83,0.00
4504438,94.57,0.00
4505132,94.39,0.00
4505808,94.22,0.00
4506493,94.13,0.00
4507175,94.13,0.00
4507855,94.13,0.00
4508531,94.13,0.00
4509213,94.04,0.00
4509896,94.04,0.00
4510572,94.04,0.00
4511254,94.04,0.00
4511930,94.04,0.00
4512612,94.13,0.00
4513288,94.31,0.00
4513972,94.48,0.00
4514670,94.75,0.00
4515357,95.19,0.00
4516039,95.71,0.00
4516729,96.33,0.00
4517405,97.12,0.00
4518093,97.91,0.00
4518775,98.61,0.00
4519457,99.49,0.00
4520145,100.28,0.00
4520816,101.07,0.00
4521501,101.95,0.00
4522179,102.83,0.00
4522857,103.71,0.00
4523533,104.85,0.00
4524217,105.91,0.00
4524892,107.14,0.00
4525581,108.54,0.00
4526259,109.86,0.00
4526942,111.45,0.00
4527630,112.94,0.00
4528318,114.52,0.00
4529002,115.75,0.00
4529691,117.16,0.00
4530373,118.39,0.00
4531062,119.36,0.00
4531750,120.50,0.00
4532432,121.64,0.00
4533125,122.61,0.00
4533796,123.75,0.00
4534485,125.07,0.00
4535161,126.12,0.00
4535833,127.35,0.00
4536520,128.50,0.00
4537202,129.55,0.00
4537880,130.61,0.00
4538569,131.40,0.00
4539257,132.01,0.00
4539942,132.63,0.00
4540625,132.98,0.00
4541308,133.24,0.00
4541996,133.59,0.00
4542685,133.86,0.00
4543362,134.12,0.00
4544045,134.38,0.00
4544731,134.74,0.00
4545408,135.18,0.00
4546096,135.44,0.00
4546768,135.70,0.00
4552015,135.00,0.00
4552685,134.65,0.00
4553375,134.30,0.00
4554068,133.86,0.00
4554757,133.59,0.00
4555439,133.24,0.00
4556128,132.98,0.00
4556805,132.63,0.00
4557494,132.28,0.00
4558164,131.92,0.00
4558835,131.40,0.00
4559522,130.87,0.00
4560205,130.34,0.00
4560888,129.64,0.00
4561577,128.94,0.00
4562259,128.41,0.00
4562936,127.71,0.00
4563628,127.09,0.00
4564311,126.56,0.00
4564994,126.04,0.00
4565686,125.60,0.00
4566363,125.16,0.00
4567045,124.54,0.00
4567735,124.01,0.00
4568412,123.49,0.00
4569100,122.87,0.00
4569777,122.08,0.00
4570459,121.46,0.00
4571153,120.76,0.00
4571830,120.06,0.00
4572508,119.36,0.00
4573190,118.65,0.00
4573868,118.04,0.00
4574556,117.51,0.00
4575240,116.89,0.00
4575928,116.37,0.00
4576609,115.93,0.00
4577286,115.40,0.00
4577968,114.79,0.00
4578649,114.26,0.00
4579326,113.64,0.00
4580021,112.94,0.00
4580710,112.15,0.00
4581391,111.53,0.00
4582079,110.83,0.00
4582768,110.13,0.00
4583451,109.51,0.00
4584145,108.90,0.00
4584821,108.37,0.00
4585510,107.93,0.00
4586199,107.31,0.00
4586877,106.87,0.00
4587561,106.44,0.00
4588244,105.91,0.00
4588930,105.29,0.00
4589619,104.68,0.00
4590302,104.15,0.00
4590980,103.45,0.00
4591663,102.83,0.00
4592346,102.22,0.00
4593035,101.69,0.00
4593718,101.07,0.00
4594395,100.63,0.00
4595084,100.20,0.00
4595766,99.76,0.00
4596443,99.40,0.00
4597136,99.05,0.00
4597811,98.70,0.00
4598500,98.35,0.00
4599181,97.91,0.00
4599858,97.38,0.00
4600535,97.03,0.00
4601217,96.59,0.00
4601897,96.15,0.00
4602580,95.71,0.00
4603263,95.36,0.00
4603939,95.10,0.00
4604621,94.92,0.00
4605303,94.66,0.00
4605987,94.66,0.00
4606681,94.66,0.00
4607361,94.66,0.00
4608046,94.66,0.00
4608729,94.66,0.00
4609405,94.57,0.00
4610088,94.57,0.00
4610774,94.57,0.00
4611451,94.57,0.00
4612148,94.57,0.00
4612824,94.66,0.00
4613513,94.92,0.00
4614201,95.27,0.00
4614878,95.71,0.00
4615560,96.24,0.00
4616248,96.94,0.00
4616925,97.65,0.00
4617607,98.53,0.00
4618284,99.49,0.00
4618960,100.20,0.00
4619649,101.07,0.00
4620331,101.95,0.00
4621026,102.74,0.00
4621708,103.62,0.00
4622397,104.50,0.00
4623091,105.56,0.00
4623768,106.52,0.00
4624445,107.75,0.00
4625139,109.07,0.00
4625812,110.39,0.00
4626502,111.97,0.00
4627173,113.64,0.00
4627858,114.96,0.00
4628540,116.46,0.00
4629223,117.95,0.00
4629899,119.00,0.00
4630583,120.23,0.00
4631266,121.38,0.00
4631949,122.34,0.00
4632637,123.40,0.00
4633325,124.45,0.00
4634020,125.42,0.00
4634705,126.56,0.00
4635394,127.71,0.00
4636088,128.76,0.00
4636777,129.73,0.00
4637459,130.78,0.00
4638148,131.57,0.00
4638825,132.28,0.00
4639514,132.80,0.00
4640202,133.33,0.00
4640879,133.59,0.00
4641571,133.86,0.00
4642254,134.12,0.00
4642943,134.38,0.00
4643631,134.65,0.00
4644303,135.00,0.00
4644991,135.35,0.00
4645680,135.62,0.00
4646368,135.88,0.00
4647051,136.23,0.00
4647741,136.32,0.00
4648424,136.41,0.00
4649118,136.23,0.00
4649789,136.05,0.00
4650471,135.70,0.00
4651153,135.35,0.00
4651824,135.09,0.00
4652508,134.65,0.00
4653180,134.30,0.00
4653864,133.95,0.00
4654540,133.68,0.00
4655217,133.33,0.00
4655899,133.07,0.00
4656587,132.80,0.00
4657270,132.45,0.00
4657953,132.19,0.00
4658636,131.66,0.00
4659319,131.13,0.00
4660017,130.61,0.00
4660706,129.99,0.00
4661392,129.29,0.00
4662087,128.58,0.00
4662770,128.06,0.00
4663452,127.35,0.00
4664139,126.74,0.00
4664811,126.21,0.00
4665495,125.68,0.00
4666172,125.07,0.00
4666856,124.63,0.00
4667539,124.01,0.00
4668227,123.49,0.00
4668905,122.96,0.00
4669594,122.26,0.00
4670277,121.55,0.00
4670954,120.94,0.00
4671640,120.15,0.00
4672333,119.36,0.00
4673026,118.65,0.00
4673706,118.12,0.00
4674395,117.51,0.00
4675087,116.89,0.00
4675776,116.37,0.00
4676459,115.84,0.00
4677153,115.31,0.00
4677830,114.70,0.00
4678519,114.17,0.00
4679208,113.55,0.00
4679884,112.85,0.00
4680567,112.24,0.00
4681250,111.53,0.00
4681934,110.83,0.00
4682620,110.13,0.00
4683297,109.42,0.00
4683974,108.81,0.00
4684666,108.28,0.00
4685340,107.75,0.00
4686036,107.14,0.00
4686719,106.70,0.00
4687402,106.26,0.00
4688090,105.64,0.00
4688774,105.12,0.00
4689451,104.59,0.00
4690146,103.97,0.00
4690823,103.27,0.00
4691503,102.66,0.00
4692173,102.04,0.00
4692856,101.51,0.00
4693537,100.90,0.00
4694216,100.37,0.00
4694892,100.02,0.00
4695581,99.58,0.00
4696260,99.14,0.00
4696952,98.88,0.00
4697632,98.53,0.00
4698312,98.17,0.00
4699001,97.73,0.00
4699690,97.29,0.00
4700370,96.86,0.00
4701052,96.42,0.00
4701742,96.06,0.00
4702417,95.54,0.00
4703105,95.27,0.00
4703781,95.01,0.00
4704463,94.75,0.00
4705156,94.57,0.00
4705832,94.48,0.00
4706522,94.48,0.00
4707205,94.48,0.00
4707879,94.57,0.00
4708562,94.57,0.00
4709244,94.57,0.00
4709927,94.57,0.00
4710615,94.57,0.00
4711297,94.66,0.00
4711983,94.66,0.00
4712665,94.75,0.00
4713342,94.92,0.00
4714034,95.27,0.00
4714716,95.71,0.00
4715398,96.33,0.00
4716086,96.86,0.00
4716769,97.65,0.00
4717451,98.61,0.00
4718136,99.40,0.00
4718807,100.28,0.00
4719491,101.16,0.00
4720177,102.04,0.00
4720864,102.92,0.00
4721540,103.80,0.00
4722217,104.59,0.00
4722898,105.56,0.00
4723587,106.70,0.00
4724267,107.75,0.00
4724938,108.98,0.00
4725619,110.21,0.00
4726290,111.80,0.00
4726967,113.29,0.00
4727659,114.61,0.00
4728342,116.19,0.00
4729031,117.69,0.00
4729714,118.92,0.00
4730403,119.97,0.00
4731092,121.20,0.00
4731774,122.34,0.00
4732457,123.22,0.00
4733152,124.28,0.00
4733828,125.42,0.00
4734513,126.47,0.00
4735201,127.53,0.00
4735879,128.67,0.00
4736568,129.81,0.00
4737256,130.69,0.00
4737933,131.57,0.00
4738620,132.36,0.00
4739300,132.89,0.00
4739982,133.33,0.00
4740677,133.68,0.00
4741366,133.86,0.00
4742046,134.03,0.00
4742728,134.21,0.00
4743411,134.47,0.00
4744100,134.74,0.00
4744777,135.00,0.00
4745458,135.26,0.00
4746147,135.53,0.00
4746819,135.79,0.00
4747503,135.97,0.00
4748174,136.05,0.00
4748844,135.97,0.00
4749537,135.88,0.00
4750220,135.62,0.00
4750896,135.18,0.00
4751582,134.91,0.00
4752266,134.47,0.00
4752949,133.95,0.00
4753632,133.59,0.00
4754320,133.24,0.00
4755003,132.89,0.00
4755696,132.63,0.00
4756388,132.28,0.00
4757077,131.92,0.00
4757769,131.57,0.00
4758447,131.13,0.00
4759136,130.61,0.00
4759815,129.99,0.00
4760504,129.46,0.00
4761180,128.76,0.00
4761866,128.06,0.00
4762541,127.53,0.00
4763225,126.83,0.00
4763900,126.21,0.00
4764589,125.77,0.00
4765272,125.24,0.00
4765955,124.63,0.00
4766636,124.19,0.00
4767325,123.66,0.00
4768017,123.05,0.00
4768699,122.34,0.00
4769387,121.73,0.00
4770067,121.03,0.00
4770751,120.23,0.00
4771439,119.53,0.00
4772128,118.74,0.00
4772814,118.04,0.00
4773497,117.51,0.00
4774174,116.81,0.00
4774845,116.19,0.00
4775527,115.66,0.00
4776209,115.14,0.00
4776887,114.61,0.00
4777576,114.08,0.00
4778258,113.55,0.00
4778942,112.94,0.00
4779630,112.32,0.00
4780318,111.62,0.00
4781001,110.92,0.00
4781699,110.13,0.00
4782387,109.51,0.00
4783082,108.81,0.00
4783769,108.19,0.00
4784446,107.67,0.00
4785139,107.05,0.00
4785816,106.52,0.00
4786500,106.08,0.00
4787175,105.56,0.00
4787847,105.03,0.00
4788528,104.59,0.00
4789210,103.97,0.00
4789888,103.36,0.00
4790572,102.83,0.00
4791255,102.13,0.00
4791938,101.51,0.00
4792621,100.99,0.00
4793298,100.28,0.00
4793976,99.76,0.00
4794657,99.40,0.00
4795338,98.96,0.00
4796027,98.53,0.00
4796709,98.17,0.00
4797397,97.91,0.00
4798090,97.56,0.00
4798773,97.21,0.00
4799449,96.77,0.00
4800147,96.42,0.00
4800823,96.06,0.00
4801506,95.54,0.00
4802192,95.10,0.00
4802869,94.83,0.00
4803551,94.57,0.00
4804233,94.31,0.00
4804916,94.22,0.00
4805596,94.13,0.00
4806287,94.13,0.00
4806974,94.13,0.00
4807668,94.22,0.00
4808350,94.31,0.00
4809042,94.39,0.00
4809715,94.48,0.00
4810398,94.57,0.00
4811087,94.66,0.00
4811769,94.75,0.00
4812451,94.83,0.00
4813143,95.10,0.00
4813822,95.36,0.00
4814506,95.80,0.00
4815181,96.50,0.00
4815864,97.03,0.00
4816540,97.91,0.00
4817223,98.88,0.00
4817898,99.76,0.00
4818581,100.63,0.00
4819257,101.60,0.00
4819941,102.48,0.00
4820624,103.45,0.00
4821304,104.24,0.00
4821982,105.12,0.00
4822664,106.17,0.00
4823347,107.14,0.00
4824036,108.37,0.00
4824714,109.69,0.00
4825400,111.18,0.00
4826089,112.59,0.00
4826770,114.17,0.00
4827453,115.75,0.00
4828142,117.16,0.00
4828819,118.56,0.00
4829508,119.88,0.00
4830191,120.85,0.00
4830878,122.08,0.00
4831560,123.13,0.00
4832243,123.93,0.00
4832921,124.98,0.00
4833610,126.12,0.00
4834287,127.09,0.00
4834969,128.06,0.00
4835663,129.11,0.00
4836352,130.17,0.00
4837046,131.04,0.00
4837734,131.92,0.00
4838416,132.71,0.00
4839105,133.24,0.00
4839782,133.68,0.00
4840465,134.03,0.00
4841152,134.30,0.00
4841822,134.56,0.00
4842512,134.74,0.00
4843195,135.00,0.00
4843866,135.26,0.00
4844537,135.53,0.00
4845214,135.79,0.00
4845892,136.05,0.00
4846569,136.23,0.00
4847246,136.41,0.00
4847931,136.41,0.00
4848619,136.32,0.00
4849295,136.14,0.00
4849973,135.79,0.00
4850660,135.44,0.00
4851342,135.09,0.00
4852031,134.65,0.00
4852702,134.21,0.00
4853392,133.77,0.00
4854081,133.51,0.00
4854764,133.24,0.00
4855447,132.89,0.00
4856134,132.54,0.00
4856817,132.28,0.00
4857500,131.92,0.00
4858177,131.48,0.00
4858848,131.04,0.00
4859538,130.43,0.00
4860227,129.81,0.00
4860908,129.11,0.00
4861596,128.50,0.00
4862283,127.79,0.00
4862972,127.09,0.00
4863665,126.47,0.00
4864354,125.95,0.00
4865048,125.33,0.00
4865737,124.72,0.00
4866414,124.28,0.00
4867103,123.84,0.00
4867786,123.22,0.00
4868468,122.70,0.00
4869157,122.08,0.00
4869833,121.38,0.00
4870519,120.76,0.00
4871202,119.97,0.00
4871884,119.18,0.00
4872573,118.56,0.00
4873251,117.86,0.00
4873933,117.16,0.00
4874625,116.54,0.00
4875296,116.10,0.00
4875978,115.58,0.00
4876667,115.05,0.00
4877349,114.52,0.00
4878038,113.99,0.00
4878721,113.38,0.00
4879403,112.76,0.00
4880086,112.06,0.00
4880772,111.36,0.00
4881450,110.74,0.00
4882144,109.95,0.00
4882821,109.25,0.00
4883511,108.72,0.00
4884185,108.11,0.00
4884870,107.49,0.00
4885541,107.05,0.00
4886223,106.52,0.00
4886901,106.08,0.00
4887589,105.64,0.00
4888272,105.12,0.00
4888950,104.59,0.00
4889633,104.06,0.00
4890319,103.36,0.00
4891002,102.74,0.00
4891700,102.22,0.00
4892383,101.51,0.00
4893066,100.90,0.00
4893755,100.46,0.00
4894438,99.93,0.00
4895126,99.49,0.00
4895800,99.14,0.00
4896482,98.79,0.00
4897169,98.44,0.00
4897845,98.09,0.00
4898529,97.65,0.00
4899211,97.21,0.00
4899888,96.86,0.00
4900579,96.42,0.00
4901266,95.98,0.00
4901943,95.54,0.00
4902626,95.19,0.00
4903308,94.83,0.00
4903994,94.66,0.00
4904686,94.48,0.00
4905374,94.39,0.00
4906054,94.39,0.00
4906731,94.48,0.00
4907416,94.57,0.00
4908105,94.66,0.00
4908781,94.66,0.00
4909463,94.66,0.00
4910157,94.75,0.00
4910833,94.83,0.00
4911517,94.92,0.00
4912199,95.01,0.00
4912876,95.19,0.00
4913552,95.45,0.00
4914234,95.98,0.00
4914911,96.50,0.00
4915594,97.12,0.00
4916281,97.91,0.00
4916969,98.79,0.00
4917661,99.76,0.00
4918343,100.63,0.00
4919032,101.51,0.00
4919715,102.57,0.00
4920403,103.54,0.00
4921093,104.41,0.00
